device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,country,countryCode,region,regionName,city,zip,lat,lon,timezone,mobile,proxy,hosting
8d27beba-6583-4ec8-91f0-1e20d8308ea1,00046063512eb976a2b0aa87bb3c81ad7a29adf1,Bank5,cd38d47a3e-a0a7d2d6e5-2aa2708877-fdc9c5df73,AMD Radeon HD 6500 Series Direct3D11 ,"(1280, 1024, 24)",Windows 7,Chrome 78.0.3904,178.167.82.219,Russia,RU,MOS,Moscow Oblast,Pavlovskiy Posad,142507,55.7838,38.6566,Europe/Moscow,true,false,false
8d27beba-6583-4ec8-91f0-1e20d8308ea1,-,Bank5,cd38d47a3e-a0a7d2d6e5-2aa2708877-fdc9c5df73,AMD Radeon HD 6500 Series Direct3D11 ,"(1280, 1024, 24)",Windows 7,Chrome 78.0.3904,94.253.35.210,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,false,false,false
8d27beba-6583-4ec8-91f0-1e20d8308ea1,-,Bank5,cd38d47a3e-a0a7d2d6e5-2aa2708877-fdc9c5df73,AMD Radeon HD 6500 Series Direct3D11 ,"(1280, 1024, 24)",Windows 7,Chrome 78.0.3904,178.167.89.57,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,188.170.81.214,Russia,RU,SPE,St.-Petersburg,St Petersburg,190987,59.8983,30.2618,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,188.170.81.214,Russia,RU,SPE,St.-Petersburg,St Petersburg,190987,59.8983,30.2618,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,188.170.74.50,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,188.170.72.184,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.128.148,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.137.132,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,213.87.137.148,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.154.7,Russia,RU,MOW,Moscow,Moscow,125315,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.155.220,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 69.0.3497,213.87.162.39,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.160.228,Russia,RU,MOW,Moscow,Moscow,109386,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,188.170.75.14,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.158.235,Russia,RU,MOW,Moscow,Moscow,125315,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.137.181,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.163.242,Russia,RU,MOW,Moscow,Moscow,107140,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.159.202,Russia,RU,MOW,Moscow,Moscow,127220,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,213.87.160.237,Russia,RU,MOW,Moscow,Moscow,109386,55.7483,37.6171,Europe/Moscow,true,false,false
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,213.87.133.206,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
91b12379-8098-457f-a2ad-a94d767797c2,00064120f0aa15e8c4197cf9f18a03a6e4bd35cb,Bank4,No data,-,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,85.140.1.243,Russia,RU,BA,Bashkortostan Republic,Ufa,450000,54.7505,55.9457,Asia/Yekaterinburg,true,false,false
91b12379-8098-457f-a2ad-a94d767797c2,-,Bank4,No data,-,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,85.140.2.62,Russia,RU,BA,Bashkortostan Republic,Ufa,450000,54.7505,55.9457,Asia/Yekaterinburg,true,false,false
91b12379-8098-457f-a2ad-a94d767797c2,-,Bank4,No data,-,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,85.140.1.243,Russia,RU,BA,Bashkortostan Republic,Ufa,450000,54.7505,55.9457,Asia/Yekaterinburg,true,false,false
a0d12d31-257d-42bb-b481-4675f5605e93,0001b4f1d3677f78b92861745a0db5af4e706c3c,Bank5,6413e837d3-04f207596d-d96f6a660e-f9467a0b11,Apple A9 GPU,"(736, 414, 32)",iOS 12.1.4,Mobile Safari 12.0,31.13.145.249,Russia,RU,TA,Tatarstan Republic,Kazan',420078,55.7524,49.1388,Europe/Moscow,true,false,false
a0d12d31-257d-42bb-b481-4675f5605e93,0001b4f1d3677f78b92861745a0db5af4e706c3c,Bank5,6413e837d3-04f207596d-d96f6a660e-f9467a0b11,Apple A9 GPU,"(736, 414, 32)",iOS 12.1.4,Mobile Safari 12.0,178.76.225.171,Russia,RU,ROS,Rostov Oblast,Rostov-on-Don,344000,47.2361,39.7189,Europe/Moscow,false,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.138.198,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.138.83,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,213.87.129.28,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.162.57,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.148.151,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.159.85,Russia,RU,MOW,Moscow,Moscow,127220,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,182.1.184.170,Indonesia,ID,SN,South Sulawesi,Makassar,,-5.152,119.437,Asia/Makassar,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.136.73,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.131.121,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.145.107,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.153.111,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.157.156,Russia,RU,MOW,Moscow,Moscow,125315,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.161.254,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,95.153.129.162,Russia,RU,KDA,Krasnodar Krai,Krasnodar,350000,45.0355,38.975,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,193.117.197.99,United Kingdom,GB,ENG,England,Camden,NW1,51.5245,-0.1567,Europe/London,false,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.153.48,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.145.153,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.146.54,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.156.128,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.132.246,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,109.252.85.62,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,false,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,109.252.85.62,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,false,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.144.234,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,114.125.186.251,Indonesia,ID,SN,South Sulawesi,Makassar,,-5.152,119.437,Asia/Makassar,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.129.77,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.137.136,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.137.33,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.160.104,Russia,RU,MOW,Moscow,Moscow,109386,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,185.51.124.62,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,false,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.132.123,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,185.51.124.62,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,false,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.137.13,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.146.54,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS ,Openbank 478,95.153.129.162,Russia,RU,KDA,Krasnodar Krai,Krasnodar,350000,45.0355,38.975,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.160.41,Russia,RU,MOW,Moscow,Moscow,109386,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.163.36,Russia,RU,MOW,Moscow,Moscow,107140,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,213.87.152.198,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.136.71,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.221.33.15,Russia,RU,SPE,St.-Petersburg,St Petersburg,190103,59.8983,30.2618,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS ,Openbank 478,213.87.149.157,Russia,RU,MOW,Moscow,Moscow,127220,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.152.102,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.87.134.188,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.130.93,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.137.113,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.158.201,Russia,RU,MOW,Moscow,Moscow,125315,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 12.4.1,Mobile Safari UI/WKWebView 12.4.1,213.87.153.237,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,-,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,114.125.204.157,Indonesia,ID,SN,South Sulawesi,Makassar,,-5.152,119.437,Asia/Makassar,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.3,Mobile Safari UI/WKWebView 13.3,213.221.33.15,Russia,RU,SPE,St.-Petersburg,St Petersburg,190103,59.8983,30.2618,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.131.60,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,e5e9a965a44bfccce49be788a6095cc563f4d503,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.136.135,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,217.66.154.203,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.87.158.130,Russia,RU,MOW,Moscow,Moscow,125315,55.7483,37.6171,Europe/Moscow,true,false,false
a3de5f78-0679-49a8-b298-2f7bcea6a906,0004dcae0b5342c42c060fa0bde43c087ff728b7,Bank11,732dfee5-5945-43cf-af58-6494b6055e60,-,"(667, 375, 32)",iOS 13.1.3,Mobile Safari UI/WKWebView 13.1.3,213.221.33.15,Russia,RU,SPE,St.-Petersburg,St Petersburg,190103,59.8983,30.2618,Europe/Moscow,true,false,false
